
Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:00:22 2025

Set parameter LogFile to value "log/instances/scenario4/fully_correlated_sc4/800/kpfs_6.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:01:45 2025

Set parameter LogFile to value "log/instances/scenario4/fully_correlated_sc4/800/kpfs_6.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Thu Jun 19 08:02:57 2025

Set parameter LogFile to value "log/instances/scenario4/fully_correlated_sc4/800/kpfs_6.txt.log"

Gurobi 12.0.2 (linux64, C++) logging started Fri Jun 20 03:16:26 2025

Set parameter WLSAccessID
Set parameter WLSSecret
Set parameter LicenseID to value 2679381
Set parameter LogFile to value "log/instances/scenario4/fully_correlated_sc4/800/kpfs_6.txt.log"
Academic license 2679381 - for non-commercial use only - registered to be___@poli.ufrj.br
Set parameter TimeLimit to value 1800
Set parameter Threads to value 1
Gurobi Optimizer version 12.0.2 build v12.0.2rc0 (linux64 - "Ubuntu 24.04.1 LTS")

CPU model: 13th Gen Intel(R) Core(TM) i7-1355U, instruction set [SSE2|AVX|AVX2]
Thread count: 6 physical cores, 12 logical processors, using up to 1 threads

Non-default parameters:
TimeLimit  1800
Threads  1

Academic license 2679381 - for non-commercial use only - registered to be___@poli.ufrj.br
Optimize a model with 2402 rows, 3200 columns and 55892 nonzeros
Model fingerprint: 0xf313f1a1
Variable types: 0 continuous, 3200 integer (800 binary)
Coefficient statistics:
  Matrix range     [1e+00, 3e+01]
  Objective range  [2e+00, 4e+01]
  Bounds range     [1e+00, 4e+01]
  RHS range        [1e+00, 1e+03]
Found heuristic solution: objective 854.0000000
Presolve removed 0 rows and 86 columns
Presolve time: 0.39s
Presolved: 2402 rows, 3114 columns, 55720 nonzeros
Variable types: 0 continuous, 3114 integer (800 binary)

Root relaxation: objective 1.985872e+03, 2242 iterations, 1.48 seconds (0.54 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 16219  9677 1928.90560   62  205 1923.00000 1973.88003  2.65%   113 1615s
 16305  9703 1952.48039   39  239 1923.00000 1973.86826  2.65%   113 1620s
 16377  9737 1959.05057   32  240 1923.00000 1973.73764  2.64%   113 1625s
 16456  9761 1972.17788   24  243 1923.00000 1973.73674  2.64%   113 1630s
 16551  9814 1938.06140   64  211 1923.00000 1973.73464  2.64%   113 1635s
 16648  9863 1958.75096   47  234 1923.00000 1973.70951  2.64%   113 1640s
 16733  9909 1946.17630   53  226 1923.00000 1973.62399  2.63%   113 1645s
 16831  9959 1962.07244   36  245 1923.00000 1973.56508  2.63%   113 1650s
 16926 10014 1939.19525   61  203 1923.00000 1973.53611  2.63%   113 1655s
 17003 10048 1965.48865   28  235 1923.00000 1973.52964  2.63%   113 1660s
 17064 10088 1931.17706   58  204 1923.00000 1973.52964  2.63%   113 1665s
 17160 10124 1963.37977   38  239 1923.00000 1973.47502  2.62%   113 1670s
 17262 10182 1933.34516   62  203 1923.00000 1973.44661  2.62%   112 1675s
 17368 10236 1969.62053   28  250 1923.00000 1973.40638  2.62%   112 1680s
 17460 10286 1954.74492   46  220 1923.00000 1973.40514  2.62%   112 1685s
 17549 10336 1949.63890   41  217 1923.00000 1973.38729  2.62%   112 1690s
 17622 10367 1952.40848   41  228 1923.00000 1973.37291  2.62%   112 1695s
 17718 10413 1966.14058   29  229 1923.00000 1973.35564  2.62%   112 1700s
 17792 10450 1962.23150   37  240 1923.00000 1973.32325  2.62%   112 1705s
 17849 10488 1954.09587   49  225 1923.00000 1973.32325  2.62%   112 1710s
 17900 10522 1938.95592   63  201 1923.00000 1973.32325  2.62%   113 1715s
 17993 10561 1947.41782   49  233 1923.00000 1973.31165  2.62%   113 1720s
 18096 10611 1955.53928   44  226 1923.00000 1973.30132  2.62%   112 1725s
 18206 10666 1963.52268   31  230 1923.00000 1973.26270  2.61%   112 1730s
 18274 10699 1955.01073   38  209 1923.00000 1973.25366  2.61%   112 1735s
 18396 10759 1964.30736   32  242 1923.00000 1973.18585  2.61%   112 1740s
 18476 10803 1945.67881   61  215 1923.00000 1973.18384  2.61%   112 1745s
 18591 10857 1965.99389   26  239 1923.00000 1973.14618  2.61%   112 1750s
 18658 10902 1931.38477   62  187 1923.00000 1973.14618  2.61%   112 1755s
 18738 10930 1963.80474   30  242 1923.00000 1973.12047  2.61%   112 1760s
 18826 10974     cutoff   75      1923.00000 1973.11548  2.61%   112 1765s
 18893 11010 1946.95425   53  211 1923.00000 1973.09184  2.60%   112 1770s
 18970 11042 1944.40141   51  215 1923.00000 1973.07728  2.60%   112 1775s
 19056 11091 1928.59352   81  184 1923.00000 1973.06479  2.60%   112 1780s
 19118 11115 1959.78728   38  235 1923.00000 1973.02502  2.60%   112 1785s
 19217 11173 1925.93166   73  172 1923.00000 1972.97249  2.60%   112 1790s
 19259 11193 1939.80195   58  211 1923.00000 1972.96853  2.60%   112 1800s

Cutting planes:
  Gomory: 38
  MIR: 1
  Flow cover: 12

Explored 19260 nodes (2156433 simplex iterations) in 1800.02 seconds (864.57 work units)
Thread count was 1 (of 12 available processors)

Solution count 10: 1923 1922 1917 ... 1900

Time limit reached
Best objective 1.923000000000e+03, best bound 1.972000000000e+03, gap 2.5481%
